     Angle,       PSD,
   24.2351,        29,
   24.2452,        29,
   24.2553,        40,
   24.2654,        36,
   24.2755,        26,
   24.2856,        21,
   24.2958,        30,
   24.3059,        19,
    24.316,        38,
   24.3261,        32,
   24.3362,        28,
   24.3464,        24,
   24.3565,        38,
   24.3666,        34,
   24.3767,        34,
   24.3868,        35,
    24.397,        32,
   24.4071,        34,
   24.4172,        26,
   24.4273,        33,
   24.4374,        31,
   24.4475,        30,
   24.4577,        29,
   24.4678,        20,
   24.4779,        29,
    24.488,        43,
   24.4981,        15,
   24.5083,        28,
   24.5184,        37,
   24.5285,        29,
   24.5386,        25,
   24.5487,        51,
   24.5588,        22,
    24.569,        39,
   24.5791,        39,
   24.5892,        32,
   24.5993,        31,
   24.6094,        27,
   24.6196,        18,
   24.6297,        29,
   24.6398,        34,
   24.6499,        39,
     24.66,        17,
   24.6702,        21,
   24.6803,        29,
   24.6904,        24,
   24.7005,        42,
   24.7106,        29,
   24.7207,        35,
   24.7309,        43,
    24.741,        39,
   24.7511,        29,
   24.7612,        29,
   24.7713,        38,
   24.7815,        41,
   24.7916,        23,
   24.8017,        26,
   24.8118,        37,
   24.8219,        38,
    24.832,        28,
   24.8422,        24,
   24.8523,        35,
   24.8624,        32,
   24.8725,        29,
   24.8826,        29,
   24.8928,        19,
   24.9029,        20,
    24.913,        22,
   24.9231,        37,
   24.9332,        41,
   24.9434,        29,
   24.9535,        28,
   24.9636,        26,
   24.9737,        28,
   24.9838,        29,
   24.9939,        28,
   25.0041,        38,
   25.0142,        32,
   25.0243,        24,
   25.0344,        34,
   25.0445,        30,
   25.0547,        26,
   25.0648,        21,
   25.0749,        23,
    25.085,        35,
   25.0951,        30,
   25.1053,        22,
   25.1154,        30,
   25.1255,        23,
   25.1356,        21,
   25.1457,        23,
   25.1558,        18,
    25.166,        22,
   25.1761,        33,
   25.1862,        21,
   25.1963,        35,
   25.2064,        32,
   25.2166,        20,
   25.2267,        31,
   25.2368,        24,
   25.2469,        29,
    25.257,        25,
   25.2671,        24,
   25.2773,        19,
   25.2874,        28,
   25.2975,        38,
   25.3076,        24,
   25.3177,        33,
   25.3279,        32,
    25.338,        37,
   25.3481,        34,
   25.3582,        37,
   25.3683,        27,
   25.3785,        24,
   25.3886,        40,
   25.3987,        28,
   25.4088,        21,
   25.4189,        39,
    25.429,        21,
   25.4392,        23,
   25.4493,        27,
   25.4594,        31,
   25.4695,        22,
   25.4796,        30,
   25.4898,        32,
   25.4999,        28,
     25.51,        30,
   25.5201,        19,
   25.5302,        32,
   25.5403,        31,
   25.5505,        37,
   25.5606,        27,
   25.5707,        27,
   25.5808,        23,
   25.5909,        27,
   25.6011,        34,
   25.6112,        36,
   25.6213,        36,
   25.6314,        36,
   25.6415,        27,
   25.6517,        37,
   25.6618,        29,
   25.6719,        29,
    25.682,        28,
   25.6921,        32,
   25.7022,        33,
   25.7124,        29,
   25.7225,        29,
   25.7326,        29,
   25.7427,        32,
   25.7528,        25,
    25.763,        41,
   25.7731,        30,
   25.7832,        17,
   25.7933,        30,
   25.8034,        35,
   25.8136,        23,
   25.8237,        34,
   25.8338,        37,
   25.8439,        33,
    25.854,        30,
   25.8641,        41,
   25.8743,        27,
   25.8844,        29,
   25.8945,        31,
   25.9046,        31,
   25.9147,        20,
   25.9249,        29,
    25.935,        26,
   25.9451,        23,
   25.9552,        30,
   25.9653,        25,
   25.9754,        27,
   25.9856,        26,
   25.9957,        34,
   26.0058,        34,
   26.0159,        24,
    26.026,        25,
   26.0362,        15,
   26.0463,        25,
   26.0564,        22,
   26.0665,        34,
   26.0766,        29,
   26.0868,        29,
   26.0969,        24,
    26.107,        31,
   26.1171,        32,
   26.1272,        21,
   26.1373,        30,
   26.1475,        27,
   26.1576,        33,
   26.1677,        37,
   26.1778,        28,
   26.1879,        25,
   26.1981,        42,
   26.2082,        31,
   26.2183,        26,
   26.2284,        29,
   26.2385,        28,
   26.2486,        26,
   26.2588,        29,
   26.2689,        37,
    26.279,        31,
   26.2891,        32,
   26.2992,        25,
   26.3094,        30,
   26.3195,        29,
   26.3296,        37,
   26.3397,        30,
   26.3498,        30,
     26.36,        41,
   26.3701,        27,
   26.3802,        38,
   26.3903,        26,
   26.4004,        28,
   26.4105,        24,
   26.4207,        40,
   26.4308,        35,
   26.4409,        30,
    26.451,        37,
   26.4611,        35,
   26.4713,        30,
   26.4814,        45,
   26.4915,        23,
   26.5016,        31,
   26.5117,        27,
   26.5219,        44,
    26.532,        32,
   26.5421,        45,
   26.5522,        32,
   26.5623,        43,
   26.5724,        29,
   26.5826,        34,
   26.5927,        34,
   26.6028,        30,
   26.6129,        46,
    26.623,        33,
   26.6332,        34,
   26.6433,        40,
   26.6534,        31,
   26.6635,        41,
   26.6736,        25,
   26.6837,        37,
   26.6939,        39,
    26.704,        40,
   26.7141,        40,
   26.7242,        45,
   26.7343,        31,
   26.7445,        39,
   26.7546,        28,
   26.7647,        33,
   26.7748,        28,
   26.7849,        28,
   26.7951,        42,
   26.8052,        24,
   26.8153,        35,
   26.8254,        31,
   26.8355,        24,
   26.8456,        32,
   26.8558,        27,
   26.8659,        51,
    26.876,        39,
   26.8861,        35,
   26.8962,        29,
   26.9064,        25,
   26.9165,        25,
   26.9266,        34,
   26.9367,        27,
   26.9468,        34,
    26.957,        32,
   26.9671,        40,
   26.9772,        25,
   26.9873,        42,
   26.9974,        35,
   27.0075,        30,
   27.0177,        27,
   27.0278,        25,
   27.0379,        44,
    27.048,        32,
   27.0581,        41,
   27.0683,        29,
   27.0784,        26,
   27.0885,        30,
   27.0986,        36,
   27.1087,        42,
   27.1188,        41,
    27.129,        46,
   27.1391,        29,
   27.1492,        39,
   27.1593,        40,
   27.1694,        39,
   27.1796,        42,
   27.1897,        36,
   27.1998,        42,
   27.2099,        45,
     27.22,        42,
   27.2302,        38,
   27.2403,        38,
   27.2504,        28,
   27.2605,        36,
   27.2706,        42,
   27.2807,        66,
   27.2909,        55,
    27.301,        61,
   27.3111,        56,
   27.3212,        62,
   27.3313,        76,
   27.3415,        71,
   27.3516,        72,
   27.3617,        67,
   27.3718,        45,
   27.3819,        61,
    27.392,        62,
   27.4022,        65,
   27.4123,        52,
   27.4224,        54,
   27.4325,        54,
   27.4426,        30,
   27.4528,        42,
   27.4629,        31,
    27.473,        35,
   27.4831,        43,
   27.4932,        40,
   27.5034,        38,
   27.5135,        42,
   27.5236,        39,
   27.5337,        43,
   27.5438,        36,
   27.5539,        33,
   27.5641,        31,
   27.5742,        39,
   27.5843,        36,
   27.5944,        42,
   27.6045,        32,
   27.6147,        33,
   27.6248,        35,
   27.6349,        39,
    27.645,        52,
   27.6551,        44,
   27.6653,        34,
   27.6754,        42,
   27.6855,        32,
   27.6956,        23,
   27.7057,        35,
   27.7158,        24,
    27.726,        34,
   27.7361,        37,
   27.7462,        31,
   27.7563,        25,
   27.7664,        41,
   27.7766,        31,
   27.7867,        22,
   27.7968,        26,
   27.8069,        32,
    27.817,        32,
   27.8271,        35,
   27.8373,        34,
   27.8474,        32,
   27.8575,        31,
   27.8676,        37,
   27.8777,        37,
   27.8879,        42,
    27.898,        34,
   27.9081,        40,
   27.9182,        25,
   27.9283,        30,
   27.9385,        38,
   27.9486,        26,
   27.9587,        34,
   27.9688,        24,
   27.9789,        28,
    27.989,        30,
   27.9992,        34,
   28.0093,        22,
   28.0194,        29,
   28.0295,        30,
   28.0396,        34,
   28.0498,        39,
   28.0599,        31,
     28.07,        35,
   28.0801,        40,
   28.0902,        31,
   28.1003,        43,
   28.1105,        20,
   28.1206,        30,
   28.1307,        24,
   28.1408,        36,
   28.1509,        21,
   28.1611,        21,
   28.1712,        30,
   28.1813,        32,
   28.1914,        21,
   28.2015,        31,
   28.2117,        34,
   28.2218,        39,
   28.2319,        26,
    28.242,        32,
   28.2521,        36,
   28.2622,        28,
   28.2724,        33,
   28.2825,        33,
   28.2926,        36,
   28.3027,        44,
   28.3128,        42,
    28.323,        43,
   28.3331,        39,
   28.3432,        43,
   28.3533,        67,
   28.3634,        51,
   28.3736,        55,
   28.3837,        69,
   28.3938,        86,
   28.4039,        69,
    28.414,        90,
   28.4241,        76,
   28.4343,        83,
   28.4444,        84,
   28.4545,        79,
   28.4646,        78,
   28.4747,        63,
   28.4849,        72,
    28.495,        57,
   28.5051,        47,
   28.5152,        53,
   28.5253,        57,
   28.5354,        39,
   28.5456,        46,
   28.5557,        30,
   28.5658,        38,
   28.5759,        39,
    28.586,        34,
   28.5962,        28,
   28.6063,        37,
   28.6164,        39,
   28.6265,        30,
   28.6366,        30,
   28.6468,        28,
   28.6569,        30,
    28.667,        28,
   28.6771,        39,
   28.6872,        30,
   28.6973,        37,
   28.7075,        38,
   28.7176,        36,
   28.7277,        46,
   28.7378,        35,
   28.7479,        34,
   28.7581,        30,
   28.7682,        25,
   28.7783,        36,
   28.7884,        32,
   28.7985,        27,
   28.8087,        24,
   28.8188,        40,
   28.8289,        31,
    28.839,        27,
   28.8491,        37,
   28.8592,        31,
   28.8694,        30,
   28.8795,        40,
   28.8896,        28,
   28.8997,        37,
   28.9098,        28,
     28.92,        25,
   28.9301,        35,
   28.9402,        31,
   28.9503,        35,
